pass,max_damage
77100,5.92566e+14
77200,5.92905e+14
77300,5.93221e+14
77400,5.93504e+14
77500,5.93831e+14
77600,5.94141e+14
77700,5.94368e+14
77800,5.94602e+14
77900,5.94807e+14
78000,5.9501e+14
78100,5.95171e+14
78200,5.95316e+14
78300,5.95477e+14
78400,5.95611e+14
78500,5.95716e+14
78600,5.9585e+14
78700,5.95956e+14
78800,5.96037e+14
78900,5.9613e+14
79000,5.96221e+14
79100,5.96296e+14
79200,5.96378e+14
79300,5.96448e+14
79400,5.96519e+14
79500,5.96562e+14
79600,5.96624e+14
79700,5.96668e+14
79800,5.96709e+14
79900,5.96753e+14
80000,5.968e+14
80100,5.9684e+14
80200,5.96877e+14
80300,5.9691e+14
80400,5.96939e+14
80500,5.96974e+14
80600,5.97007e+14
80700,5.97034e+14
80800,5.97061e+14
80900,5.97085e+14
81000,5.97104e+14
81100,5.97132e+14
81200,5.97163e+14
81300,5.97184e+14
81400,5.97206e+14
81500,5.97223e+14
81600,5.97245e+14
81700,5.97264e+14
81800,5.97286e+14
81900,5.97307e+14
82000,5.97326e+14
82100,5.97347e+14
82200,5.97371e+14
82300,5.97389e+14
82400,5.97409e+14
82500,5.97432e+14
82600,5.97454e+14
82700,5.97474e+14
82800,5.97496e+14
82900,5.97516e+14
83000,5.97539e+14
83100,5.97563e+14
83200,5.97584e+14
83300,5.97611e+14
83400,5.97639e+14
83500,5.97664e+14
83600,5.9769e+14
83700,5.97718e+14
83800,5.97754e+14
83900,5.97792e+14
84000,5.97827e+14
84100,5.97863e+14
84200,5.97904e+14
84300,5.97943e+14
84400,5.97985e+14
84500,5.98027e+14
84600,5.98082e+14
84700,5.98138e+14
84800,5.98192e+14
84900,5.98264e+14
85000,5.98325e+14
85100,5.98391e+14
85200,5.98478e+14
85300,5.98564e+14
85400,5.98658e+14
85500,5.98742e+14
85600,5.98872e+14
85700,5.98995e+14
85800,5.99115e+14
85900,5.99251e+14
86000,5.99393e+14
86100,5.99581e+14
86200,5.99757e+14
86300,5.99953e+14
86400,6.00211e+14
86500,6.00432e+14
86600,6.00684e+14
86700,6.00964e+14
86800,6.01264e+14
86900,6.01647e+14
87000,6.02018e+14
87100,6.02448e+14
87200,6.0289e+14
87300,6.03341e+14
87400,6.03845e+14
87500,6.04394e+14
87600,6.05013e+14
87700,6.05692e+14
87800,6.06404e+14
87900,6.07258e+14
88000,6.07945e+14
88100,6.0898e+14
88200,6.09947e+14
88300,6.11001e+14
88400,6.12026e+14
88500,6.13188e+14
88600,6.14543e+14
88700,6.15672e+14
88800,6.1724e+14
88900,6.18607e+14
89000,6.20238e+14
89100,6.21896e+14
89200,6.23578e+14
89300,6.2534e+14
89400,6.26991e+14
89500,6.29007e+14
89600,6.31134e+14
89700,6.33233e+14
89800,6.35342e+14
89900,6.37468e+14
90000,6.3962e+14
90100,6.41738e+14
90200,6.43939e+14
90300,6.47015e+14
90400,6.49115e+14
90500,6.51578e+14
90600,6.54088e+14
90700,6.56558e+14
90800,6.58869e+14
90900,6.61237e+14
91000,6.64132e+14
91100,6.66522e+14
91200,6.68853e+14
91300,6.711e+14
91400,6.73451e+14
91500,6.75901e+14
91600,6.7817e+14
91700,6.80264e+14
91800,6.82131e+14
91900,6.84361e+14
92000,6.86246e+14
92100,6.88338e+14
92200,6.90041e+14
92300,6.91858e+14
92400,6.93556e+14
92500,6.95233e+14
92600,6.96652e+14
92700,6.9806e+14
92800,6.99635e+14
92900,7.00881e+14
93000,7.02058e+14
93100,7.03361e+14
93200,7.04403e+14
93300,7.05341e+14
93400,7.06277e+14
93500,7.07088e+14
93600,7.07802e+14
93700,7.08596e+14
93800,7.0928e+14
93900,7.09803e+14
94000,7.10429e+14
94100,7.10951e+14
94200,7.11494e+14
94300,7.11863e+14
94400,7.12311e+14
94500,7.12707e+14
94600,7.13058e+14
94700,7.13398e+14
94800,7.13708e+14
94900,7.13968e+14
95000,7.14221e+14
95100,7.14407e+14
95200,7.14623e+14
95300,7.14806e+14
95400,7.14977e+14
95500,7.15165e+14
95600,7.15308e+14
95700,7.15443e+14
95800,7.15584e+14
95900,7.15701e+14
96000,7.15804e+14
96100,7.15888e+14
96200,7.15964e+14
96300,7.16037e+14
96400,7.16106e+14
96500,7.16193e+14
96600,7.16268e+14
96700,7.1633e+14
96800,7.16378e+14
96900,7.16428e+14
97000,7.16477e+14
97100,7.16528e+14
97200,7.1657e+14
97300,7.16618e+14
97400,7.1665e+14
97500,7.16684e+14
97600,7.16714e+14
97700,7.16749e+14
97800,7.16782e+14
97900,7.16813e+14
98000,7.16841e+14
98100,7.16868e+14
98200,7.16891e+14
98300,7.1692e+14
98400,7.16943e+14
98500,7.16965e+14
98600,7.16985e+14
98700,7.17005e+14
98800,7.17031e+14
98900,7.17057e+14
99000,7.17079e+14
99100,7.17099e+14
99200,7.17118e+14
99300,7.17136e+14
99400,7.17153e+14
99500,7.17173e+14
99600,7.17193e+14
99700,7.17216e+14
99800,7.17235e+14
99900,7.17252e+14
100000,7.17276e+14
